label,text
different,"Sentence 1: History will remember the University of Washington 's Dr. Belding Scribner as the man who has saved more than a million lives by making long-term kidney dialysis possible . Sentence 2: Dr. Belding Scribner , inventor of a device that made long-term kidney dialysis possible and has saved more than a million lives , has died in Seattle at age 82 ."
different,"Sentence 1: The Pentagon , saying that Boykin requested it , is investigating his remarks . Sentence 2: The Pentagon has begun an official investigation into Boykin 's remarks ."
different,"Sentence 1: The euro rose as high as $ 1.1535 -- a fresh four-year high -- in early Asian trading before standing at $ 1.1525 / 30 . Sentence 2: Against the dollar , the euro rose as high as $ 1.1535 -- a fresh four-year high -- in morning trade before standing at $ 1.1518 / 23 at 0215 GMT ."
different,Sentence 1: Iraqi doctors who treated former prisoner of war Jessica Lynch dismissed on Friday claims made in her biography that she was raped by her Iraqi captors . Sentence 2: Former prisoner of war Pfc. Jessica Lynch is winning admiration in her hometown all over again for the courage to reveal she was raped by her Iraqi captors .
different,"Sentence 1: Paul Durousseau , 32 , was charged Tuesday with five counts of first-degree murder for the Dec. 19 to Feb. 5 killings . Sentence 2: Paul Durousseau , 32 , was charged Tuesday with murder in five Jacksonville slayings between December and February , and in a 1997 Georgia killing ."
different,"Sentence 1: He had served nine years in prison for the crime -- two on death row -- when he was released . Sentence 2: He had served nine years in prison , including two on death row , when he was released by a judge and pardoned by the governor ."
different,"Sentence 1: The Dow Jones industrial average .DJI jumped 2.09 percent , while the Standard & Poor 's 500 Index .SPX leapt 2.23 percent . Sentence 2: The broad Standard & Poor 's 500 Index .SPX gained 11.22 points , or 1.13 percent , at 1,007.19 ."
different,"Sentence 1: The company reported quarterly revenue of $ 388.1 million , compared with $ 318.5 million in the same period a year ago . Sentence 2: That compared with a loss of $ 55.4 million , or $ 4.92 per share in the same period a year earlier ."
different,"Sentence 1: The Dow Jones industrial average advanced for the fourth week in a row . Sentence 2: The Dow Jones industrial average .DJI rose 41.61 points , or 0.44 percent , to 9,415.82 ."
different,Sentence 1: Chairman Michael Powell and FCC colleagues at the Wednesday hearing . Sentence 2: FCC chief Michael Powell presides over hearing Monday .
different,"Sentence 1: Henri was centered about 75 miles southwest of Cedar Key and was moving east-northeast at 5 mph , forecasters said . Sentence 2: It was centered about 100 miles southwest of Cedar Key and drifting erratically southward , forecasters said ."
different,"Sentence 1: If the deal is approved , EMC will operate Legato as a software division of EMC headquartered in Mountain View , Calif . Sentence 2: EMC intends to operate Legato as a software division of EMC from Legato 's current base in California ."
different,"Sentence 1: Civilian reservists also could be sent overseas for jobs such as the reconstruction of Afghanistan and Iraq . Sentence 2: Civilian reservists also could be sent overseas for jobs such as reconstruction in Afghanistan and Iraq , working in positions from translator to truck driver ."
different,Sentence 1: Many of the victims had been headed home for R & R or emergency leave when they were killed . Sentence 2: Many of the victims of Sunday 's attack were headed out of Iraq for R & R or emergency leave .
different,"Sentence 1: The legislation , which now goes to the full House , would amend the state 's 1988 corporate takeover law . Sentence 2: The state House on Thursday approved legislation intended to clarify Michigan 's corporate takeover law ."
different,"Sentence 1: The technology-laced Nasdaq Composite Index .IXIC edged up 2.84 points , or 0.18 percent , at 1,593.59 . Sentence 2: The broader Standard & Poor 's 500 Index .SPX added 1.14 points , or 0.12 percent , at 968.14 ."
different,Sentence 1: The appeals court hearing comes at a sensitive time for Microsoft . Sentence 2: The appeals court has generally proved a favorable venue for Microsoft .
different,"Sentence 1: Steverson said Williams was known as a racist who did not like Blacks . Sentence 2: Steverson said Williams , who was white , was a racist ."
different,Sentence 1: Columbine gunman Dylan Klebold is shown firing a sawed-off shotgun in a video tape released by the Jefferson County Sheriff 's Department . Sentence 2: Harris also appears in the tape released Wednesday by the Jefferson County Sheriff 's Office .
different,"Sentence 1: However , Hayes , the CDC official , said there are many complicated interactions in play . Sentence 2: But Hayes , of the CDC said , "" Many complicated interactions come into play that are often difficult to predict . """
different,"Sentence 1: It reports a mailing list of 50,000 and support from about 500 congregations and 50 bishops . Sentence 2: The group has the support of about 215 churches and an estimated 25 bishops ."
different,"Sentence 1: Miodrag Zivkovic , of the Liberal Alliance of Montenegro , won 31 percent of the vote , while the independent Dragan Hajdukovic got 4 percent . Sentence 2: A pro-independence radical , Miodrag Zivkovic , of the Liberal Alliance , came in second with 31 percent of the vote ."
different,"Sentence 1: Marc Garber , Whitley 's attorney , had a different view . Sentence 2: Whitley 's attorney , Marc Garber , called the ruling "" a huge victory . """
different,"Sentence 1: AutoAdvice is available as a one-year subscription at $ 400 per CPU , scaling from one to 50,000 CPUs . Sentence 2: SAN Architect will run approximately $ 2,400 while AutoAdvice is available with coverage from one to 50,000 CPUs ."
different,"Sentence 1: Harry Potter and the Order of the Phoenix , by J.K. Rowling , Scholastic , 870 pages , $ 29.99 . Sentence 2: In ' ' The Order of the Phoenix , ' ' Harry is 15 , and fully a teenager at last ."
different,"Sentence 1: Outside the court , Sriyanto , who faces up to 25 years ' jail , denied he had done anything wrong . Sentence 2: Outside the court , Sriyanto denied to The Age that he had done anything wrong ."
different,"Sentence 1: He gave a surprisingly impassioned speech to the United Steelworkers of America , who announced their endorsement yesterday . Sentence 2: On Tuesday , he picked up the endorsement of the United Steelworkers of America ."
different,"Sentence 1: More than 400 people have been killed since August , including Afghan and foreign aid workers , U.S. and Afghan soldiers , officials and police , and many guerrillas . Sentence 2: They have included local and foreign aid workers , U.S. troops , Afghan soldiers , officials and police , as well as many guerrillas ."
different,"Sentence 1: He beat testicular cancer that had spread to his lungs and brain . Sentence 2: Armstrong , 31 , battled testicular cancer that spread to his brain ."
different,"Sentence 1: The broader Standard & Poor 's 500 Index .SPX climbed 10 points , or 1.10 percent , to 943 . Sentence 2: The Nasdaq Composite Index .IXIC jumped 43.64 points , or 2.89 percent , to 1,553.73 ."
different,"Sentence 1: Mel Gibson 's passion-stirring Biblical epic "" The Passion of Christ "" will open in the United States on Feb. 25 - Ash Wednesday on the Roman Catholic calendar . Sentence 2: Mel Gibson is negotiating with Newmarket Films to distribute his embattled Biblical epic "" The Passion of Christ "" in the United States ."
different,"Sentence 1: The state 's population was 6,080,485 in 2000 , according to the U.S. census . Sentence 2: Between 1960 and 2000 , however , the state 's population grew by 30.4 percent to 6,080,485 ."
different,"Sentence 1: "" It ends tonight , "" a grim Keanu Reeves announces , in the trailer for The Matrix Revolutions . Sentence 2: Keanu Reeves and Hugo Weaving in a scene from the motion picture The Matrix Revolutions ."
different,"Sentence 1: Lt. Scotty Smither , a county firefighter , was struck by lightning . Sentence 2: A county firefighter , was struck by lightning and was in stable condition at Frankfort Regional Medical Center ."
different,Sentence 1: RJR spends an estimated $ 30 million annually on NASCAR . Sentence 2: NASCAR will get an estimated $ 75 million a year in cash and promotional concessions .
different,"Sentence 1: The unemployment rate rose a tenth of a percentage point to 6.1 % , the highest level since July 1994 . Sentence 2: The unemployment rate is predicted to have ticked up a percentage point to 6.1 % ."
different,"Sentence 1: Californias rate was 6.4 percent , down from a revised 6.7 percent in August and also down from the 6.7 percent posted in September 2002 . Sentence 2: The statewide unemployment rate fell to 6.4 percent , down from a revised 6.7 percent in August ."
different,"Sentence 1: Only 12 of the last 30 attempts to reach Mars have succeeded ( two are in transit ) . Sentence 2: Of about 30 attempts to reach Mars , only 12 missions have succeeded ."
different,"Sentence 1: The president began his speech by acknowledging the terrorist attacks in Saudi Arabia that killed at least 29 people , including seven Americans . Sentence 2: Bush , however , also lashed out at the terrorist bombings in Saudi Arabia that killed at least 29 people -- including a number of Americans ."
different,"Sentence 1: Water management officials in Florida were worried about some of the already-swollen rivers and lakes , because a direct hit from a hurricane could cause severe flooding . Sentence 2: Water management officials in Florida were worried about the storm 's possible effect on some of their already-swollen rivers and lakes ."
different,"Sentence 1: Shares of LendingTree soared $ 5.99 , or 40.1 percent , to $ 20.68 in afternoon trading on the Nasdaq Stock Market . Sentence 2: Shares of LendingTree rose $ 6.21 , or 42 percent , to $ 20.90 after hitting $ 21.36 earlier ."
different,"Sentence 1: Microsoft , which acquired Virtual PC from Connectix in February , said a fix for the problem is not around the corner . Sentence 2: Virtual PC , which Microsoft acquired from Connectix Corp. in February , will not run on the G5 , the company said ."
different,"Sentence 1: "" High-tech scam artists who think they can hijack the Internet should think again , "" Ashcroft said . Sentence 2: "" High-tech scam artists who think they can hijack the Internet should think again , "" said Assistant Attorney General Michael Chertoff of the Criminal Division ."
different,"Sentence 1: "" I do not wish to be present during this witness , "" he told Stanislaus County Superior Court Judge Al Girolami . Sentence 2: "" Yes , I do not wish to be present during this witness , "" Peterson , 31 , calmly told the judge as he was returned to his cell ."
different,"Sentence 1: Woodley , who underwent a liver transplant in 1992 , died of liver and kidney failure . Sentence 2: Mr. Woodley died Sunday at age 44 of liver and kidney failure in his native Shreveport , La ."
different,Sentence 1: The administration cited those links as primary justification for invading Iraq and toppling the regime of Saddam Hussein . Sentence 2: The Bush administration cited that intelligence as primary justification for invading Iraq .
different,Sentence 1: There was no immediate response from North Korea or the United States . Sentence 2: North Korea has demanded one-to-one talks with the United States .
different,Sentence 1: Late trading : Placing a buy order for a mutual fund after 4 p.m. ET and getting it at that day 's closing net asset value . Sentence 2: Forward pricing : Law that states mutual fund shares bought after 4 p.m. ET are priced at the next day 's closing net asset value .
different,Sentence 1: The United States has accused Iran of masking plans to make nuclear weapons behind a civilian nuclear programme . Sentence 2: The United States has repeatedly accused Iran of trying to develop nuclear weapons .
different,"Sentence 1: The Bank of England starts its two-day meeting on Wednesday , but was expected to leave British interest rates steady . Sentence 2: The Bank of England starts a two-day policy meeting on Wednesday and is expected to leave British interest rates steady at 3.75 percent on Thursday ."
different,"Sentence 1: He has established a group to revise the constitution , possibly to protect private property . Sentence 2: He also left out any reference to amending the constitution to guarantee private property rights ."
different,"Sentence 1: Unemployment across the state fell a half of a percentage point last month to 6.1 percent from August 's mark of 6.6 percent . Sentence 2: The unemployment rate in San Joaquin County dipped last month to 8.5 percent , down nearly a full percentage point from August ."
different,"Sentence 1: The Nasdaq Composite Index lost 16.95 , or 1.1 percent , to 1507.76 , its first slide in five days . Sentence 2: The Nasdaq Composite Index rose 19.67 , or 1.3 percent , to 1523.71 , its highest since June 18 ."
different,"Sentence 1: US Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline , which transports crude from Colombia 's second-biggest oil field . Sentence 2: U.S. Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline ."
different,"Sentence 1: Humphries , and his father William , were on the IU campus Wednesday afternoon and Thursday morning . Sentence 2: Humphries , and his father , William , arrived at IU in the early afternoon and spent the day with IU coach Mike Davis ."
different,"Sentence 1: At 8 a.m. Friday , San Joaquin County Sheriff 's deputies found the body of Adan Avalos , 37 . Sentence 2: San Joaquin County sheriff 's deputies found 37-year-old Adan Avalos of Riverbank shot to death inside the SUV ."
different,"Sentence 1: The National Association of Purchasing Management-Chicago 's factory index increased to 58.9 from 55.9 in July . Sentence 2: The National Association of Purchasing Management-Chicago 's monthly index rose to 58.9 from 55.9 in July , the highest in 15 months ."
different,"Sentence 1: Derek Jeter took batting practice on the field for the first time since dislocating his left shoulder on Opening Day and expects to begin a minor league rehab assignment tomorrow . Sentence 2: Jeter , who dislocated his left shoulder in a collision March 31 , took batting practice on the field for the first time Monday ."
different,"Sentence 1: Several doctors and courts have found Schiavo to be in a persistent vegetative state , but Byrd disagreed . Sentence 2: Many doctors say she is in a persistent vegetative state and cannot recover ."
different,"Sentence 1: The 1 5 / 8 percent note maturing in April 2005 gained 1 / 16 to 100 13 / 32 , lowering its yield 1 basis points to 1.41 percent . Sentence 2: The yield on the 3 percent note maturing in 2008 fell 22 basis points to 2.61 percent ."
different,"Sentence 1: Reagan is played by James Brolin , who is married to singer Barbra Streisand , a leading Democratic activist . Sentence 2: His supporters were also infuriated that Mr Reagan was played by James Brolin , the husband of Barbra Streisand , a leading Hollywood Democratic activist ."
different,"Sentence 1: The Dow Jones industrial average .DJI rose 41.61 points , or 0.44 percent , to 9,415.82 . Sentence 2: The Dow Jones rose 41.61 points Friday , a gain of 0.4 % for the day and 0.7 % for the week ."
different,"Sentence 1: The seizure occurred at 4am on March 18 , just hours before the first American air assault . Sentence 2: The seizure at 4 a.m. on March 18 was completed before employees showed up for work that day ."
different,"Sentence 1: The technology-laced Nasdaq Composite Index .IXIC lost 2 points , or 0.18 percent , to 1,649 . Sentence 2: The technology-laced Nasdaq Composite Index .IXIC was up a mere 0.04 of a point at 1,653 ."
different,"Sentence 1: Bush is spending the weekend at his Crawford ranch , where he will play host to Italian Prime Minister Silvio Berlusconi . Sentence 2: He is to play host to Italian Prime Minister Silvio Berlusconi on Sunday and Monday ."
different,"Sentence 1: Rep. Peter Deutsch , D-Fla . , criticized the FDA 's efforts in Florida . Sentence 2: Peter Deutsch , D-Fla . , said he wanted to congratulate the FDA ."
different,"Sentence 1: Vanderpool said the gunmen were retaliating because the other group had taken the smugglers ' human cargo earlier . Sentence 2: One group had taken the other group 's human cargo earlier , he said ."
different,"Sentence 1: In the United States , 20.7 percent of all women smoke . Sentence 2: Nevada is where the most women smoke , 28 percent ."
different,Sentence 1: Police official S.K. Tonapi told Reuters at least 40 people had been killed and more than 100 wounded . Sentence 2: State interior ministry spokesman Vasant Pitke told Reuters that at least 42 people had been killed and 112 injured .
different,"Sentence 1: Less than 20 percent of Boise 's sales would come from making lumber and paper after the OfficeMax purchase is completed . Sentence 2: Less than 20 percent of Boise 's sales would come from making lumber and paper after the OfficeMax purchase is complete , assuming those businesses aren 't sold ."
different,"Sentence 1: Indeed , Mr. Weill , a self-described workaholic , said he planned to remain very involved in the company . Sentence 2: Still , Mr. Weill will remain very much a power at the company ."
different,"Sentence 1: In New York , $ 7,646 is spent annually on each Medicaid recipient , almost double the national average of $ 3,936 . Sentence 2: New York has by far the country ’ s most expensive Medicaid program , costing taxpayers $ 7,646 per recipient , almost double the national average of $ 3,936 ."
different,"Sentence 1: "" There are some who feel that if they attack us , we may decide to leave prematurely , "" Mr Bush said at the White House . Sentence 2: "" There are some who feel like conditions are such that they can attack us there , "" Bush told reporters at the White House on Wednesday ."
different,"Sentence 1: PLAYRIGHT George Axelrod , who anticipated the sexual revolution with The Seven Year Itch and Will Success Spoil Rock Hunter ? Sentence 2: From Broadway comedies like "" The Seven Year Itch "" ( 1952 ) , "" Will Success Spoil Rock Hunter ? """
different,Sentence 1: The conflict centers on a proposal to change a French unemployment fund for artists that takes into account their downtime between shows . Sentence 2: France has a unique unemployment fund for artists that takes into account their downtime between shows .
different,Sentence 1: It even struck a deal for distribution and advertising with popular P2P service Grokster . Sentence 2: Puretunes has also lost a distribution deal with the popular Grokster file-swapping software company .
different,"Sentence 1: Jakarta has boosted the number of troops and police in the resource-rich province in recent weeks from 38,000 to more than 45,000 . Sentence 2: While the shape of any military operation is unclear , Jakarta has boosted the number of troops and police in the resource-rich province to more than 45,000 from 38,000 ."
different,"Sentence 1: The rats that consumed the tomato powder had a 26 percent lower risk of prostate cancer death than the control rats , researchers found . Sentence 2: Rats on the tomato powder diet had a 26 percent lower risk of prostate cancer death than the control rats , allowing for diet restriction ."
different,"Sentence 1: The bureau report shows significant increases in uninsured rates occurred among whites , blacks , people 18 to 24 , and middle- and higher-income earners nationwide . Sentence 2: Reflecting the broad scope of the recession and its aftermath , significant increases in uninsured rates occurred among whites , blacks , people 18-to-64 , and middle- and higher-income earners ."
different,"Sentence 1: In March , 67 percent connected through cable , up from 63 percent a year earlier . Sentence 2: By March 2003 , 67 percent of broadband users connected using cable modems , compared with 28 percent using D.S.L."
different,"Sentence 1: The technology-laced Nasdaq Composite Index .IXIC was off 5.53 points , or 0.33 percent , at 1,662.91 . Sentence 2: The broader Standard & Poor 's 500 Index edged up 1.01 points , or 0.1 percent , at 1,012.67 ."
different,"Sentence 1: Further out the curve , the benchmark 10-year note US10YT = RR shed 25 / 32 in price , taking its yield to 3.26 percent from 3.17 percent . Sentence 2: Early Wednesday , the benchmark 10-year US10YT = RR had lost 16 / 32 in price , driving its yield up to 3.33 percent from 3.26 percent late Tuesday ."
different,Sentence 1: At least two dozen people were killed and scores injured . Sentence 2: More than a dozen people were killed in those attacks .
different,"Sentence 1: Niels told an interviewer in 1999 he thought the Old Man would outlive him by many years . Sentence 2: In 1999 , two years before his death , Mr. Nielsen told an interviewer that he thought the rock face would outlive him by many years ."
different,"Sentence 1: Palm plans to issue about 13.9 million shares of Palm common stock to Handspring 's shareholders , on a fully diluted basis . Sentence 2: Palm will issue approximately 13.9 million shares of Palm common stock to Handspring 's shareholders ."
different,"Sentence 1: "" But the First Amendment does not shield fraud , "" Justice Ruth Bader Ginsburg wrote for the court . Sentence 2: "" The First Amendment does not shield fraud , "" Justice Ruth Bader Ginsburg wrote for the court in Madigan v. Telemarketing Associates , No. 01-1806 ."
different,"Sentence 1: Justice Anthony M. Kennedy also dissented from the dismissal . Sentence 2: Justices Anthony Kennedy , Sandra Day O 'Connor and Stephen Breyer dissented ."
different,"Sentence 1: Around 9 : 00 a.m. EDT ( 1300 GMT ) , the euro was at $ 1.1566 against the dollar , up 0.07 percent on the day . Sentence 2: Against the Swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day ."
different,"Sentence 1: Excluding one-time items , the company enjoyed a profit of 6 cents a share . Sentence 2: Excluding one-time items , it expects profit of 11 cents to 15 cents a share ."
different,"Sentence 1: The Justice Department filed suit Thursday against the state of Mississippi for failing to end what federal officials call "" disturbing "" abuse of juveniles and "" unconscionable "" conditions at two state-run facilities . Sentence 2: The Justice Department filed a civil rights lawsuit Thursday against the state of Mississippi , alleging abuse of juvenile offenders at two state-run facilities ."
different,"Sentence 1: The dollar was at 117.85 yen against the Japanese currency , up 0.1 percent . Sentence 2: Against the Swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day ."
different,Sentence 1: Maurice Greene advanced to the semifinals of the 100-meter dash at the World Track and Field Championships . Sentence 2: Rogge was a witness to Drummond 's tantrums Sunday at the World Track and Field Championships .
different,"Sentence 1: The staged scene , covering several acres , featured smashed cars and buses , ruined buildings , scattered debris and spot fires . Sentence 2: Smashed cars and buses , ruined buildings , scattered debris and spot fires added to the realism ."
different,"Sentence 1: A New Castle County woman has become the first Delaware patient to contract the West Nile virus this year , the state 's Department of Health reported . Sentence 2: A 62-year-old West Babylon man has contracted the West Nile virus , the first human case in Suffolk County this year , according to the county health department ."
different,"Sentence 1: "" In relation to the second paper , one part of that should have been sourced to a reference work . Sentence 2: He went on : "" One part of that should have been sourced to a reference work ."
different,"Sentence 1: Cohen recessed the hearing until this afternoon and said he expected to issue his findings next week . Sentence 2: After a day of testimony , Cohen recessed the hearing until this afternoon ."
different,"Sentence 1: Poland has finished assembling a 9,200-strong multinational stabilisation force it will command in central and southern Iraq , Defence Minister Jerzy Szmajdzinski said on Wednesday . Sentence 2: The advance guard of the 9,200-strong multinational stabilization force Poland will command in central and southern Iraq left Wednesday on the country 's biggest military mission in nearly 60 years ."
different,"Sentence 1: IDEC shareholders would own 50.5 percent of the stock of the combined company , and Biogen shareholders the remaining 49.5 percent . Sentence 2: The companies said Idec holders would own about 50.5 percent of the stock of the combined company ."
different,Sentence 1: He was then given leave to appeal against the sentence to the Supreme Court of Appeal . Sentence 2: He was given leave to appeal against part of his conviction and sentence .
different,Sentence 1: The lawmakers were departing Wednesday and expected to arrive in Pyongyang on Friday . Sentence 2: The lawmakers expected to arrive in Pyongyang on Friday and leave Sunday for South Korea .
different,Sentence 1: AMD had revenue of $ 715 million and a loss of 42 cents a share during the March quarter . Sentence 2: Analysts surveyed by First Call were expecting sales of $ 723 million and a loss of 28 cents a share .
different,"Sentence 1: He said that President Bush 's proposed Clean Air Act amendment , called the Clear Skies Initiative , would result in greater efficiency and therefore less pollution . Sentence 2: He said that by allowing power companies more flexibility , the Clear Skies Initiative would result in greater efficiency and therefore less pollution ."
different,Sentence 1: It forecast 445 billion yen in loan-loss charges for the year ending next March . Sentence 2: The bank booked 820 billion yen in loan-loss charges compared with 1.9 trillion yen a year ago .
different,"Sentence 1: Mr Hadley , who has a new partner and child , said : "" I am absolutely delighted . Sentence 2: In a statement issued by his solicitors , Mr Hadley said : "" I am absolutely delighted with the outcome of proceedings ."
different,"Sentence 1: The German finance ministry on Monday said there was no case for softening . Sentence 2: Finnish Finance Minister Antti Kalliomaki said : "" There is no room for a softening . """
different,"Sentence 1: The Fourth of July Parade begins at 10 : 30 a.m. on Redwood Road , above the Sequoia and Redwood intersection . Sentence 2: The Fourth of July parade begins at 11 a.m. in downtown Everett , at Colby and Hewitt avenues ."
different,Sentence 1: Defense Secretary Donald Rumsfeld is awaiting recommendations from his commanders . Sentence 2: Rumsfeld is awaiting recommendations from his commanders about troop needs in Iraq .
different,"Sentence 1: The Institute for Supply Management 's index of nonmanufacturing activity rose unexpectedly in April , reports said . Sentence 2: The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March ."
different,"Sentence 1: Darren Dopp , a Spitzer spokesman , declined to comment late Thursday . Sentence 2: John Heine , a spokesman for the commission in Washington , declined to comment on Mr. Spitzer 's criticism ."
different,"Sentence 1: Graham , a presidential candidate , was criticized by several Republicans as ' ' politicizing ' ' the report . Sentence 2: Graham , who co-chaired the inquiry , is a presidential candidate ."
different,"Sentence 1: A monthlong grace period in New York City ended May 1 , and now bars and restaurants that allow people to puff can face hefty fines . Sentence 2: In New York City , bars and restaurants that allow people to smoke can face hefty fines ."
different,"Sentence 1: The woman was hospitalized June 15 , Kansas health officials said . Sentence 2: Missouri health officials said he had not been hospitalized and is recovering ."
different,"Sentence 1: Prior to joining Kodak , Palumbo worked for Procter & Gamble Corp. , where he managed products such as Folgers and Pantene shampoo . Sentence 2: Prior to joining Eastman Kodak , Mr. Palumbo held senior marketing positions for Procter & Gamble ."
different,"Sentence 1: RT Jones analyst Juli Niemann said Grant was "" the one we were all pulling for . Sentence 2: He has a very good reputation , "" RT Jones analyst Juli Niemann said of Grant ."
different,"Sentence 1: Muhammad will stand trial for the Oct. 9 slaying of Dean Harold Meyers , 53 . Sentence 2: Muhammad , 42 , is charged in the Oct. 9 slaying of Dean H. Meyers , 53 , at a gas station in Manassas ."
different,"Sentence 1: The street-racing sequel "" 2 Fast 2 Furious "" won the pole position at the box office , taking in an estimated $ 52.1 million in its opening weekend . Sentence 2: The PG-13 sequel "" 2 Fast 2 Furious "" raked in an estimated $ 52.1 million during its opening weekend , jumping over last weekend 's catch , "" Finding Nemo . """
different,"Sentence 1: Analysts expected earnings of 27 cents a share on revenue of $ 17.7 billion , Thomson First Call says . Sentence 2: Hewlett-Packard is putting in for a second-quarter profit of $ 659 million , or 29 cents a share , on revenue of $ 18 billion ."
different,"Sentence 1: McBride dismissed Novell 's Unix ownership claims as "" a desperate measure to curry favor with the Linux community . "" Sentence 2: "" We strongly disagree with Novell 's position and view it as a desperate measure to curry favor with the Linux community , "" McBride said ."
different,"Sentence 1: It doesnt appear the children struggled , Prowers County Coroner Joe Giadone said Saturday . Sentence 2: The cause of death is drowning , and the manner of death is homicide , Prowers County Coroner Joe Giadone said ."
different,"Sentence 1: Derrick Todd Lee is helped from a plane in Baton Rouge , Wednesday . Sentence 2: Derrick Todd Lee , 34 , is shown in this photo released by the police in Baton Rouge , Monday ."
different,"Sentence 1: Because of that , the family had kept him from the home over the objections of the grandmother , police said . Sentence 2: Because of that , the family had run him out of the house over the objections of the grandmother and he was living on the street ."
different,"Sentence 1: Lower state courts and federal courts are still hearing recall several recall cases , one of which a Los Angeles court dismissed on Friday . Sentence 2: Lower state courts and federal courts are still hearing cases on the recall , but the prospects are uncertain ."
different,Sentence 1: DeVries did make one stop in town Wednesday - registering as a sex offender at the Soledad Police Department . Sentence 2: Convicted child molester Brian DeVries spoke out in response to community outrage Wednesday afternoon after registering as a sex offender at the Soledad Police Department .
