text,label
"ICE protester who scaled Statue of Liberty identified as Congolese immigrant with a record of assaulting a cop Lol,leftists step into crap with this one...",against
@user David it is about immigration letting Turkey Have Visas and other Islamic countries come here will tear this nation apart,against
Glad I already seen this hoe😂 that bitch was wylin though,against
can't decide which is the most hysterical woman between you and Booker - the batshit crazy is strong in both of you. Taking lessons from old Pelosi?,against
@user come tell this bitch to get in the fucking sea. Please. Before I cunt punch her. 😂,against
@user Sturgeon answer this question will Scotland have Immigration controls if they stayed in Europe or will we have more beggers,against
"Frontex can help...w-accounting.ðŸ˜¬Migrant shuffling ðŸ”„ terrible precedentðŸ‘‰once migrants know others not being sent back, more will follow &amp; this never ends.Even #Italy seems content if other gullible leaders “share burden”.Does nothing to solve crisis.EU “running in circles”",against
"@user @user Really? Some cunt that has Oasis lyrics in her bio is gonna tell me something? Stfu bitch, this cunt is crazy.",against
@user it means skank bastard u dumb bitch,against
@user I just read the guy that broke into many homes including Chef Jaime Oliver was let go. But dont call a refugee a rapefugee or the Soros sponsored police of the UK will not let you go.,against
When you're checking to see if the pussy is safe to eat,against
@user To the whore who runs your shitshow. Go educate yourself as to why acting like a fucking political slut doesn'…,against
"This is an invasion.  They are not ""refugees"".  This is an attack on the US, buy the #Democrats!",against
Move on and stop going back to the same asshole! Omg you dumb bitch! #WomenSuck,against
Q !xowAT4Z3VQ 04/09/18 (Mon) 18:21:15 Amazing coincidence.+ Military start / wall.You have more than you know.Reason we are here MORE.Q#Qproof #QAnon #GreatAwakening @user @user #DeclassifyFISA #BuildThatWall #MAGA #2A,against
The Utter Hypocrisy And Stupidity Of The Illegal Immigrant Parent-Child Separation Debate    It is what leftists do.Slow down Trump by any means...,against
"Sometimes, all you have to do is just let out the rope.. #FeminismIsCancer",against
"lol, chop her head off and rape the bitch",against
"Don't get all excited. She may be talking to you, but she's probably talking to 4 other dudes as well #WomenSuck",against
"When a girl just stops talking to you, don't sweat it guys you did nothing wrong. Girls are just stupid and don't ever know what they want.",against
"Solid analysis.  Just don't fall into the trap of importing Muslim refugees, or it will be game over.",against
"Why do illegals proudly wave the flag of another country, but consider it ""punishment"" to be sent back there?Let's face it -- without a job or welfare, many illegals would self-deport. #NoAmnesty #EndDACA #EndChainMigration #EndVisaLottery #MandatoryEverity",against
"Tactics of Left/Soros Network:@AmnestySlovenia, smugglers &amp; migrants falsely accuse border guards of brutality in effort to intimidate. Attacks very harmful to guards-citizens they protect.Disrupt deports &amp; smear  @user but UN irrelevant, toothless, obsolete.Onward!",against
@user & @user must feel so proud.  Illegal Immigrant Philly Refused To Hand Over To The Feds Raped A Child #BanSanctuaryCities #MakeAmericaSafeAgain #DeportIllegals #BuildTheWall #WakeUpAmerica #AmericaFirst #StopTheI,against
"Disgusting , and bitch you are NO ROCK STAR !! YOU are a no class skank🤡😱🐍🙈🙉🙊👁",against
Easy solution no benefits after child 2 and wife 1 and no votes for 1st and 2nd generation immigrants simple solution.   No combined benefits and no guarantees of jobs or homes unless they apply before arrival NO MORE SOFT TOUCHES ps Gulf States and Saudi intake of 'refugees' = 0,against
"@user All refugees must send back home, without any consequences.",against
@user I call them a whale ass hoe? I was told bc everyone envies skinny women,against
fuck shit cunt bastard whore wanker,against
Premier Doug Ford and Councillor Giorgio Mammoliti want to put an end to Gangs &amp; Crime in #Toronto. Red Dawn Adam Vaughan &amp; Pretty Boy Justin Trudeau want to give all your money to #TOcouncil Socialists &amp; bring in a million more refugees (AKA Terrorists). #topoli #onpoli #cdnpoli,against
Don't let chicks who smoke a lot suck your wiener... You'll get dick cancer #SmokingWomenSuck,against
"Again, and again, and again! This must end! #BuildThatWall @user",against
a women without a man is like a car without an engine; it doesnt work.,against
"40 migrants refused by Malta, Italy land in Tunisia; #EU sends Morocco funds to help halt migration",against
@user @user Illegal Immigration is Not  A Right it is a Crime !,against
"Hmm... Someone named ""Garcia"" wants to eliminate the US/Mexico border. Imagine my surprise.What's it called when a foreign agent enters your country &amp; sabotages your #BorderSecurity for the benefit of their own country?#StopTheInvasion #SecureTheBorder #BuildTheWall #NoIllegals",against
i miss this bitch ass whore,against
"""Tent is not enough"" - Illegal migrants trying to assassinate Greek policemen because of the ""Bad"" treatment of illegals in Greece - Free Speech Time - @user",against
RT @user Pls shut the fuck up bitch,against
"I've even seen this in express itself in real life recently, truly surreal. Women are losing their minds, which is hysterical",against
What's the polite way to say 'don't eat too much today cause I'm not tryin to get shit dick when I fuck you in the ass later',against
I found out something about this chick that was hiding something from me lmao bitch can't hide anything from me fake ass lying hoe,against
cormacs such a cunt won’t even let me squeeze his blackheads pussy bitch,against
Wanna be like u could be fucking working for him some day you fucking little slut,against
"“What’s wrong you pathetic little slut, can’t take much of daddy’s cock like you thought you did? Can you?”",against
Those Immigrants some from Pakinstan and Iraq can not be vetted or their family have ties to Extremists!  Do we want them to infirate  U.S Army learning  U.S Military to over throw the U.S!   this is a national security threat ! We Do not want another 911 !   #Trump #MAGA,against
Pro Tip- Put all your bitches on a period tracker app so you know when to avoid they ass,against
Danish minister of immigration runs over immigrant blocking her car during a protest against the bad treatment of refugees in Denmark - Free Speech Time - @user,against
Wow they tried to give me a FEMALE DOCTOR TODAY. I didn't even know those EXISTEd...,against
@user ahshshsjs IM GONNA KILL A BITCH!!!! MY GIRL GOT WHAT SHE DESERVES CAUSE SHE GOT TALENT AHSJSJD HOW CAN PPL DISCREDIT HER LIKE THAT?!???!!,against
@user No Green Cards For #DACA Illegal Parents that broke #Immigration laws they have Illegal Voted and Stolen Citizen IDs #NoAmensty for Illegals No DACA #RedNationRising #GOP #Trump #MAGA #ResignRyan @user,against
@user Stop being spineless and tell the Eu its our country and stop migrants dictating to us via eu,against
@user let's get weird! Summertime baby! #FuckBitches,against
Immigrants Come LEGALLY like 1.5 Milion Do Every year Not Cross the Border ILLEGALLY Dont Blame the U.S for Your ILLEGAL ACTIONS !  Aidos !  #Trump #MAGA #RedNAtionRising  via @user,against
The bitch can go with whoever she wants now I guess. I already took that V & destroyed every hole she got anyway. Raw too. #PETTY,against
"@user Thank you, Mr. President!! Today in MD, 4 MA13 convicted on multiple robbery charges. 3 of the 4 are illegals. NC, an illegal kills motorcyclist in hit and run. #BuildThatWall !!!",against
. @user @user GENE TRUONO in Delaware is who we NEED in the Senate! He will be a strong ally for Our Big Beautiful Wall! #maga should support Gene for #DESenate and send him to Washington to back up our POTUS! #BuildThatWall @user,against
"#MS13 Gang Members, Criminals Embedding in Record Number of #IllegalAlien Family Units Pouring Over Rio Grande Valley #Border in Texas #MAGA #BuildTheWall #NoDACA #NoAmnesty #Election2018",against
"The Syrian refugees and the Lebanese residents of Arsal can't agree on much, but they agree on this: It is time for the Syrians to go home",against
straight people flirting boy: *takes girls phone and fucking smashes it to pieces* you’re stupid and a bitch girl: omg Kyle...stooop 😂 😂,against
@user Keep Illegals Lock Up they Broke the Law ! Dont let them infect Aemricans with Diseases #Not1MoreIllegal#Trump #MAGA #Immigration,against
"@user I know you do, slut",against
@user Why are illegal immigrants bribed at all to go home? Pay their fares only.,against
"@user RIGHT?? then she goes 'oh i had sex with frank, poor baby ahahah' NO BITCH if that aint rape i dont know what is",against
@user Fuck that money whore @user Too stupid to know consensual touching or grabbing is not assault. Only @user is dumber,against
"Great article on the #refugee crisis in Europe. ""The driving question for Europeans is: “How do we make it stop?” But it refers not to the humanitarian drama of the forcibly displaced, just to their ability to reach Europe.""",against
"""Welcome to America"" Illegal Immigration is  A Crime Detain and Deport Illegal Alien #FamiliesBelongTogether in THEIR COUNTRY NOT THE U.S",against
#TeenWolf #menstruafacts Question of the Day: When does a #feminist forget feminism? Answer: When the restaurant check hits the table.,against
"@user Some basic truths:  Access to White people is not a human righthttps://t.co/c0gHvd6iMBRemigration 2018:  Easy come, easy GO!!",against
"@user @user He really said this? He loves to blather empty platitudes in front of the camera. And the hysterical women comments? Empty suit. Not buying his Aw, Schucks persona. Right up there with Golly Jeez Gorsuch.",against
I hate it when waitresses call me 'sir'... Like yeah bitch that's what I wanted with my lunch... A hard fuckin dick,against
Three streets in Berlin shut off as fighting migrants turn area into ‘˜battlefield’,against
I'm actually really happy your ass got pregnant and that you're having a shotgun wedding. Karma is a bitch you cheating skank,against
Now how this bitch gonna fart and not say excuse me but stink up the hole check out lane #NoLadyLike,against
@user Hey illegal alien invader Hugger @user #StopTheInvasion#DeportThemAll#NoAmnesty#BuildTheWall,against
@user I'm 16. Had plenty of women. They all suck b,against
#NJ Should NOT be a facilitator for the concealment of illegal aliens. Granting driving licenses There is no background check on Illegals to determine if they pose a national security threat #RedNationRising #Immigration #Trump #MAGA #SendThemBack,against
"@user @user You'd be the one to know about hysterical woman, though you have cornered the deceptive category.",against
Mexico’s not sending their best. They’re dumping their killers aka garbage on us.  #StopTheInvasion #DeportThemAll  #NoAmnesty #BuildTheWall,against
#SendThemBack To Their Home Country & to Their Historical Culture in Africa. The #Migrants Appreciate Their #AfricanCulture More Than We Know. @user @user @user @user @user @user,against
This bitch crazy he saying its cool to rape?,against
Another illegal alien that shouldn't be in America killed an innocent American couple!#BuildThatWall #BuildTheWallNow @user,against
"@user Have u realized that after AAP coming to power,Delhi is full of bad roads,jhugis,encroachment,filth all around.Illegal migrants",against
"Women have a hard time In stores understanding '3 for 5'...that means you have to get 3 not 2, or 6. The deal is '3 for 5' #FUCK",against
"@user Wooow nace pic,, is bien you pussy",against
Fuck off you stupid fucking CUNT OH MY GODDDDDDDD,against
lemme ride prison rape bitch im your moms a hoe,against
Lemme give you some dick and help you thru it,against
"I just pledged $2,500 for the border wall. Do It#BuildThatWall",against
"Cook, clean, and deliver our awesome fucking offspring",against
#FakeNews Alert!! Flu Vaccine PROPAGANDA Agenda - Immigration = Terrorism REPORT,against
"@user Now people want to attack eminem because hes older and they think hes garbage. People have the balls to talk shit now because they think revival is weak and whack but BOYY! Why didnt you pussy fucks respond back then? Scared to get bodied? Doesnt matter, YOU STILL ARE!",against
They are EVERWHERE #BuildThatWall,against
#IllegalImmigration #SecureOurBorders #IllegalAliensYes they are protesting #Trump at a #GOP gathering in...,against
Illegal Alien Killed Two People In Alcohol-Fueled Crash In North Carolina #EndTheSlaughter #BuildTheWall #NoDACADeal #NoAmnesty #EndChainMigration #BanSanctuaryCities#DeportThemAll #KeepAmericansSafe#EndIllegalBirthrightCitizenship,against
Chain Migration Imported 120K Foreign Nationals from Terrorist-Funding Countries Since 2005 - Breitbart @user @user #EndDACA #NoAmnesty #EndBirthrightCitizenshipForIllegalAliens #BuildtheWall #KeepAmericaSafe,against
Especially old women who can't shut their pie hole.,against
I used to ride with my father before he retired as a Phoenix police officer.  He worked in west Phoenix over night.  Drunk illegal immigrant drivers were everywhere.  One almost T-boned us at an intersection.  They pose great danger the the rest of us who do follow laws.  😡,against
@user @user demi = fat and flop ariana = queen now leave stupid bitch,against
I'll never forget the time some woman called me rude for asking if she was alright for everything just cause she was on her phone haha cunt,against
Dear God - make it stop !!!    Illegal Alien from Mexico Accused of Raping 11-Year-Old Girl via @user #StopTheInvasion @user @user @user @user @user @user @user @user,against
"“i don’t have a finsta bc im not a hoe” first of all, BITCH i saw u 5 tequila shots deep w your shirt off at that frat party friday",against
go fuck yourself you stupid ugly cunt,against
Hello cunt hole.. @user Doh be on me saddis I’ll buss yuh face..,against
"Here is a desperate, irrelevant clown looking to stay relevant.#MAGA #KAG #POTUS #NEWS #Trump #WalkAway #BuildTheWall #LockHerUp #USA #NoDACA #LiberalismIsAMentalDisorder #Flag #FridayFeeling #FridayMotivation #FakeNews",against
"@user  As you fall over yourselves to welcome Syrian refugees ,homes etc why did you not do it for ordinary people are u lambs or goats",against
fuckin not even a cup like fuckin negative d cup whore flat chested bitch,against
These people are NATIVE AMERICANS. The land you claim is yours was there’s until our IMMIGRANT ancestors stole it from them... here’s your small history lesson you should have learned in school... thanks for coming to my Ted Talk,against
Every fine fucking bitch i see is my ex hoe,against
"GERAMNY: African rapefugee climbs into house, steel expensive goods, rook a knife and abuse a girl of the family.",against
@user Stfu bitch you don't like me get outta here punk hoe you just bored,against
"@user Great job Mayor, you are slowly turning London into just another shithole.You should follow the example of our great President Trump, he will not let America become a shithole, he believes in enforcing laws and limiting immigration.",against
"She degraded dark skin women and the LGBTQ community, that hoe is cancelled for life",against
Only bitch ass fuckers rape women,against
@user @user @user domthis would/should be goal of the season already stupid cunt refs,against
"you low life scum, pathetic, deprave, pile of shit, maggots. like i said that brainless skank bitch should've died…",against
@user s bio on here says #BuildThatWall,against
literally you keep minseok’s name out of your dirty whore mouth you can shit talk me all you want you cunt but leave him alone.,against
@user @user Absolute skank you are,against
Of course*Control*Increase the Production of Hateful Invaders while Exterminating the Native Species= #AbortionGenocide #WakeUp #StopTheInvasion,against
I'm a human being not a toy so stop fucking playing with me #WomenSuck,against
Salvini prosecuted for defending Italian sovereignty and finally preventing hundreds of migrants to invade Italy. GRANDE SALVINI!Help us preserve the European culture against the invasion.#stop_islamization #complicediSalvini #stopInvasion #REFUGEESNOTWELCOME,against
Well Kat... that's what happens when you're a whore 🤷🏽‍♀️ #BlackInkCrewCHI Phor & Ryan (after he f'd your bff) yeah u a hoe 😂,against
hoes really b geeked talkin bout 'what frontal' BITCH THAT ONE😂 your stylist is shitty. try again next time.,against
German government mulls taking in ship migrants,against
PSAYoure a slut but you dont fuck meBecause you sound like a cry baby bitch shut the fuck up already,against
Don't you hate when bitches act like sluts but aren't even down? Like that bitch from American Beauty.,against
Was getting elbowed by a triple chinned cunt with nails like a woman ont train Let a smelly fart out before moving…,against
@user #BuildThatWall So they can keep tunneling under the Border.,against
Girls will friend zone a dude that's in love with them and never give them a chance... But be salty AF when he gets a girlfriend,against
"More rapes in Halifax by Muslim migrants, as rape culture invades our high-trust society",against
@user Every Country has a Right to Defend its Border and determine who comes into their Country #Immigration is not a Right,against
@user @user No #DACA #NoAmnesty Stop Rewarding ILLEGAL #Immigration wth U.S Taxdollars  #SendThemHome #Trump #MAGA #RedNationRising  via @user,against
This bitch out here settin up dick appointments and your lame ass can't even get a text back,against
"@user White woman by no means a victim she is the epitome of wickedness & rape of Black people, her hands mo…",against
Lega Northchief Berlusconi warns: the 600.000 illigal refugees are dynamite for Italy and will destroy the social consens. So he will stop the immigration from Libya if he wins the elections in March.,against
#Immigration #IllegalAliens #BorderSecurity #BorderPatrol #MigrantsHow noble of #JohnLegend to stand up against the evil #Republicans...,against
i skipped english a few days ago so i didn’t know about an assignment and this stupid bitch is making fun of me subtlety,against
"In my lifetime I've called some women whores, a bitch a dirty boy a hoe open up the pussy store. Pimp C",against
@user Wife mom CROOK THIEF. Murderer Woman abuser .Weinstein supporter.Cunt,against
@user Probably because they feel helpless to stop the mass immigration that the Nation's Elites have orchestrated against their own people. Those responsible for open border policies AND the complicit MEDIA (and those that run it) should be hel,against
You wore the yoga pants on purpose! You know us guys are gonna stair so stop getting all pissy! #WomenSuck,against
ILLEGAL ALIEN SCAM ALERT!   Deport Illegals  with their kids dont allow them to drop off their kids like Road Kill at the Border !  U.S Taxpayers not their babysitters  what happen to #FamiliesBelongTogether ? #Immigration #RedNationRising  #Trump #MAGA,against
What would you do if a girl kicked you in the balls... — Imma cunt punt tf outta hoe 'for no reason',against
And they still can’t believe @user won? ðŸ¤·ðŸ»‘â™‚ï¸ They’d better get used to such #winning. #RedWaveRising2018 #Trump2020 #BuildThatWall #EndImmigration #MAGA ðŸ‘ŒðŸ» ðŸ‡ºðŸ‡¸,against
@user fuck you u a fucking whore Lil bitch I don't even like u tbh,against
Female Logic: 'I HAVE to go through my hoe phase before I can become a real women and be in a relationship.',against
@user Shut the FUCK up you jobless whore,against
Hey #Democrats Obama agreed wth @user on ILLEGAL #Immigration Now #Democrats Stop Whining and Lying and Pass a BILL Your jobs depend on it #ElectionDay #RedNationRising #Trump #MAGA #GOP @user,against
@user My new hoe why the whore label im gonna call million dollars whores records labe and get mind,against
@user oh but they do. Then they go around and bitch how all women are stupid golddiggers because they went to…,against
@user No bitch you a hoe,against
"My grandmother was a maid. Those were the only gigs avaliable to dark skinned women in the very early 1900s. Through her skil set she became a top home economics professional for Chicago wealthy whites. Sent my pops to Unv Chicago, aunt to northwestern. Stfu lil bitch.",against
@user @user Sending their fattest..ugliest filthy scumbags!!#BuildThatWall !!,against
"@user Uhhhhhh, that’s stupid LITTLE bitch, ma’am 😉",against
@user bitch I'll beat your ass,against
"@user @user You fucking MORON! You are going to turn ATL into a 3rd world city with your garbage, open borders policy. You uneducated FOOL! #AtlantaHitRockBottoms #BuildThatWall #ImpeachBottoms #MAGA",against
#Muslims are in direct conflict with our #Constitution There should never be even a hint of #ShariaLaw in USA. #BuildTheWall #NoDACA #MAGA #Q #WWG1WGA #NoChainMigration #KAG #WalkAway,against
"@user @user It should foment anger. Only idiots open their borders to people who will NEVER assimilate. Majority of Black Africans coming into Europe are NOT refugees and had the money to pay for trip over, which is expensive.",against
