text,label
"@user To paraphrase Friedan, the more a drive is deprived of data, the more its data will expand to fill the space. #1960s #SemST",neither
"@user am not stopping your FOE on ur own TL,if u notice;was encouraging u to post topics I'm interested in on my TL #VAW #SemST",neither
"@user amazing show in Leicester tonight, best comedy show I've ever seen, incredible! #upgradeyourself #SemST",neither
"'Half victims, half accomplices, like everyone else' Simone De Beavoir #SemST",neither
@user the friend of my enemy is my pizza delivery guy. #vegans #blessed #SemST,neither
The problem with liberals' tolerance is that it is only extended to those who agree with them #tcot #SemST,neither
"@user Dear god, you are fat. #SemST",neither
they opened a blenders in the vhs GIRLS bathroom today! #TheMoreYouKnow #SemST,neither
@user does a vegan diet make you immortal? either way we're all gonna die #SemST,neither
@user Also im assuming you claim to be one...yet you just called me an idiot and you dont even know me. Nice. #SemST,neither
"If the confederate flag offends you, good. Stop making things #politicallycorrect #SemST",neither
"@user Have you ever thought that maybe ""blue jeans"" hates you? Not everyone in the world is made for each other. #SemST",neither
Kwink884 thewtfmagazine gamers are fatophobes. ever notice there are no morbidly obese characters in video games? #GamerGate #Not... #SemST,neither
"@user Thank you, #progressive-minded pursuers of familial and societal Dystopia. #Democrats #Liberals #SemST",neither
Tumblr made me slightly transphobic and misogynistic. #Tumblr #SemST,neither
"@user @user categorizing homelessness as a ""job"". #SemST",neither
@user @user nah abi gonna get married to a rich white guy and gonna give me half of the money when they're divorced #SemST,neither
@user @user @user that is true I can't compete with you #SemST,neither
Reading a mag that has endless pages about how to look on holiday but holidays are the time not to give a fuck. That's the point! #SemST,neither
"Meredith giving Don crap was great,but HOLY CRAP PEGGY. No spoilers, but DAMN was it a great scene. #Peggy #MadMen #SemST",neither
@user YES girl you can put almost anything in that joint #Islam #SemST,neither
@user @user We can't pass judgements and offer advice on issues like hijab as if they belong to subaltern cultures.  #SemST,neither
WHO DO I GOTTA FUCK TO NEVER FEEL LIKE I GOTTA FUCK SOMEBODY? #SemST,neither
@user listen well I'm ready to tell about a need that I cannot deny #hsmsong  #SemST,neither
"As Chip Kidd announces the readers & asks us to hold their applause, the audience cant hold it back for @user #poetry #SemST",neither
@user your tweet has made it to the cast of towie mate #SemST,neither
"I take some solace in knowing that, at least, it means they don't know who that useless hack is... @user  #SemST",neither
@user @user You compared playing with dolls to a violent disposition. Two very different things. #GamerGate #SemST,neither
"Gender research helps to develop nursing research  theoretical frameworks, concepts and methodology. @user #research #SemST",neither
Keep the fight going for justice in all our communities #LGBTRights #BlackLivesMatter #JusticeForMuslims #HispanicGirlsUnited #SemST,neither
People who call themselves beautiful are really the ugliest. #deep #edgy #Philosophy #BaltimoreRiots #Baltimore #SemST,neither
"I only ever see ""meritocracy is a myth"" being pushed by people with no skills trying to buddy-buddy their way to the top. Hmm. #SemST",neither
@user @user @user @user @user @user  FEEL decides who get support.  #SemST,neither
"@user @user @user as I said, most friends I made of sex appeal to me, but I do what I must, FOR #SemST",neither
@user I'm just stating the facts #SemST,neither
@user love how it doesn't distract female teachers #SemST,neither
#FSURHET protip. MAYBE familiarize yourself with recent trending topics....#Meninist #BlackLivesMatter #BaltimoreRiots #SemST,neither
"Extinction of insects,dangerous herbs,gigolo services,religious fanaticism,fake BEERcans-Y Malaysia Radio&media FAIL2discuss? #SemST",neither
At the WGSS Discussion Forum at #alaac15. Love these librarians! #fuckyeahlibrarians #SemST,neither
were even is the clifford on a Virginia? #stophidingit #SemST,neither
All I need in this life of sin is me and my girlfriend #SemST,neither
I'm not sure my schadenfreudes can stand this much tickling. @user @user  #SemST,neither
@user @user @user It's an attempt at a @user parody. #ProteinWorld #BaltimoreRiots #socialism #SemST,neither
@user its cool I got the greenlight I'm back on ur side #SemST,neither
"People say I'm a bit young to be into politics. But honestly, I just stand for what I believe in. #MarriageEquaility #coexist #SemST",neither
i have autocorrect switched off smh i dnt need u im independent #SemST,neither
I don't buy a dress that I can't completely zip up and fasten on my own. #SemST,neither
@user lol Jaewon you are so good in the hood! We just like poetry over pressing issues #SemST,neither
Just watched Mad Max: Fury Road.  Amazing! Everything! And as a woman watching this film... Amazed. #MadMaxFuryRoad #SemST,neither
"The only reason, I stopped at each entrance in #walkingstreet is to have a #LawOfAttraction #viewpoint #dailydevotional #SemST",neither
RT @user @user @user @user @user this is a typical example of #misandry and #Scrap498a #498a #fakecases... #SemST,neither
Recenter your world. Be the captain of your ship. The author of your life story. #SemST,neither
Charlotte Church interviewing Pussy Riot at #Glasto2015 #fuckyeahglasto #SemST,neither
@user  Proud to say I don't listen to fat crossed eyed MJ #SemST,neither
Pop quiz: Whats the greatest fear of the oppressor? #humanrights #BlackLivesMatter #SemST,neither
"Hey, all you #prolife-ers, if Socrates was born mortal, and his mother thus doomed him to die, is she a murderer? #SemST",neither
Why don't you love me Twitter #SemST,neither
#Pretty.#Young #Thing. Catchy MJ song/ perfect summary of discourses surrounding professional #female #disempowerment. #gender #SemST,no
"A quote from mother about being a woman: ""We really got it shit didn't we?"" Aye. Bring on fourth wave feminism! #4thwavefeminism #SemST",no
.@cooImemegirl Damn that wage gap! Sneaky men work longer hours in dangerous jobs and get paid for it! #SemST,no
"@user feminism does not equal woman's rights. Feminism is about vaulting one gender over another, NOT equality. #SemST",no
@user why r u on twitter get back in the kitchen #feminist #feminazi #powertowomen #Equality #SemST,no
Beauty is in the eye of the goat. #AddGoatRuinAQuote #beauty #BodyImage #SemST,no
I can't believe some of the reasons people say they need feminism. I need my dog for half of the same reasons.  #antifeminist #SemST,no
@user @user the fact you asked someone you blocked If they were now happy.....#SpankAFeminist #SemST,no
"It is not up to you to contemplate getting fired, feminists WILL get you fired @user @user  #GamerGate  #SemST",no
#sex male caste general religion Hindu. None of these were in my hand!!! Gurrr  #feminazis pseudo #SemST,no
".@johnny_nimble @user @user ""Equality"": a term used by feminists to poorly hide supremacist agendas. #SemST",no
Feminism then: Fight for women's rights  Feminism now: Find the most petty first world problem to whine about.  #SemST,no
"watching #BaltimoreRiots on Fox news, obvious feminist and her goony beardman following the reporter around for attention #SemST",no
TASK 1.Present a feminist the fact most infanticides are perpetrated by the mother.  2.She will blame it on a male(s). #SemST,no
Why should woman stick together?  I don't like half of you cunts. #SemST,no
"@user Feminists, go to the gym, lose some weight and stop to blame society for everything #SemST",no
Patriarchy Theory - designed to project the prejudice and insecurity of feminists onto men #SemST,no
@user The Command-and-control mentality runs deep with #feminists. The Swedish Feminist Initiative is open with it #SemST,no
@user and the offensive joke is left out of the context... #SpankAFeminist  #SemST,no
"Stupid Feminists, the civilization you take for granted was built with the labour, blood sweat and tears of men. #SemST",no
#SignsYoureInTheUSA You are attacked by feminists who labels you the patriarchy for cooking sunny side up eggs  #SemST,no
#narcissism another character trait of most #feminist convenience #SemST,no
"It's not a pleasant world, where if you disagree with feminists, you have to fear for your life and freedoms #SemST",no
"Hey first-world country white women bitching about gender inequality, you're going to be fine #killallmen #SemST",no
Really interesting debate about whether men can also be feminists #BSCConf15 #criminology #SemST,no
I nailed another black feminist. I banged her so hard that she shit. My wife ended up cleaning up the shit too. #BaltimoreRiots #SemST,no
"DEAR FEMINISTS IN GAMING  Respect is earned with hard work, not playing the victim.  #GamerGate #SemST",no
Feminists don't even understand what feminism is. #SemST,no
"Feminism on twitter is the black hole of human intelligence, just like creationism.  #GamerGate #SemST",no
@user @user If you buy into this brainwashing I hope you never get selected for jury duty involving a sex crime #SemST,no
"@user No one wants to see #Feminists naked, so the petty, vindictive bytches want to drag everyone else down to their level. #SemST",no
Funny how it's not misogyny or objectification when feminists completely erase female agency to make an argument. @user #SemST,no
The basic principle of the universe is INFORMATION. Literally everything is information in one form or another. #antifeminism #SemST,no
Here we are fighting for equality when @user decide to only allow ladies heat breaks. Do men not get hot too? #SemST,no
DEAR FEMINISTS  So I am a waste of time for not joining your feminist cult? Mormons say the same when close the door. #SemST,no
"If I had a dollar for every #Feminist I've wanted to kick in the shin, I could retire and shitpost on twitter all day. #SemST",no
"Hey fellow Feminists, we need to fight back against this ridiculous war-glorifying that celebrates #men.  #Triggered #Transpatriot #SemST",no
They want equality but what they're doing is overpowering men. #feminazi #SemST,no
"RT gamergatenews: RT CaptHaddock83: Ha Ha hilarious! #Feminists desending on #SpankAFeminist like mad harpies, #SJWs #game... #SemST",no
Australia even has a fucking Minister for women for fucks sake!IsAwful #SemST,no
"DEAR FEMINISTS  Give a complete version of feminism, not the dictionary definition. Or what? No man-hate?  #GamerGate #SemST",no
".@nycinterlude Don't worry, honey. Intelligence is a roadblock to full, unquestioning faith in feminism. Bleated be! #SemST",no
"@user though I'm not a girl so maybe I'm not  qualified to comment on women's issues, according to #SemST",no
@user Also a policy on removing feminists. In their entirety. Thanks for your help with this #VoteUKIP #SemST,no
"NiceFeminists are passive onlookers to man-hate. Their excuse?  ""It's not up to me to prevent hate in my movement!""  #SemST",no
"#WageEquality means Individuals with Equal Responsibilities, Training, Proficiency deserve Equal pay. #WomenRights #SemST",no
if your feminism is sex worker exclusive or trans exclusive I want no part in it. #intersectionality #SemST,no
I wish Laura croft would undress more so I could Bitch about it. #FemFreq #SemST,no
"What about how in the world of weed, the male plants are mostly deemed useless as they only produce seeds & don't flower #SemST",no
"I've removed the term #feminist from by bio because racist, transphobic, white feminists have fucked it up for everyone. #SemST",no
#feminists gave women the right to vote. #feministsareliars Nevermind 2/3 of men that voted to give them that right. #SemST,no
"@user Are you using women as sex objects to sell your sexist hate movement, yes you are. #SemST",no
"DEAR FEMINISTS  The problem with abortion is not "" too many rapes"" it is too much fucking WITHOUT condoms   #GamerGate #SemST",no
We are actually watching a video on radical feminism in history this is the funniest movie ive ever seen #SemST,no
#Feminists can now prove Wage Gap... yet no lawsuits have come forward of women paid less... maybe it doesn't exist.  #SemST,no
RT @user Females turn into man hating feminists because no man fancy's they're dyke lesbian ass's. #SemST,no
.@diistantecho Your wee sister believes in both Santa Claus and feminism. Think harder about what that means. #SemST,no
"If masculinity is toxic, then I must be a nuclear waste facility. #gamergate #dumbfeminist #SemST",no
"I feel so self-conscious now. THAT'S what catcalls do. Not flattered, not pretty. I feel anxious and wanna go home. #SemST",no
"@user Actually, the tag was made by feminists so they can narcissistically post selfies to prove they're not ugly. #SemST",no
#HowToKeepYourGirlHappy treat her like your partner & not like your superior #SemST,no
Speaking from the heart is rarely wise especially if you have a retarded heart like most feminists.   #GamerGate #SemST,no
#HowToSpotAFeminist?-> 3 Feminists believe in rape culture instead of their erotomania + delusions of persecution.   #SemST,no
"RT @user ""We have a lot of healing to do""- Rosie Rocha-Martinez #confuerzacollective #chicanaherstory #kpfk #SemST",no
"Friendly reminder that the ""Gender Pay Gap"" is a myth. #SemST",no
Heterosexual male's sexual orientation is not a social/capitalist construct that it can be changed with a blink of an eye.  #SemST,no
Writing and wondering why ovarian and seminal aren't BOTH synonyms for original? #OppressedByThesaurus #OvariesBeforBrovaries #SemST,no
Woman: you see me as a sex object! Me: you see me as an atm. #SemST,no
I get a lot of shit for saying boobs are sexual. I'm sorry you call me ignorant all you want but its true #freethenippple #boobs #SemST,no
"It is not enough to help someone, or a group,  you have to do it in the name of . #identitypolitics  #SpankAFeminist #SemST",no
@user oh the irony of a radfem accusing others of low self-esteem. #GamerGate #SemST,no
@user Have you considered changing your Twitter handle to vagina monologue? #SemST,no
"There is one more basic cause [of the abuse of women], and that is that, in general, men don't give a damn. (Jimmy Carter) #SemST",no
"All the people who support abortion, to bad their parents didn't practice that ""right""  #YesAllWomen #UniteBlue #SemST",no
Never settle for anything less than your are worth. #SemST,no
"Old, insecure females forcing hatred of men on a younger generation of women #SemST",no
"#SharkRocket ""Real People, Real Results"" commercial only includes women - So, men don't vacuum? #NotBuyingIt #SemST",no
"I hate feminism, give me a reason why I shouldn't. #feminist #notallmen #HeForShe #SemST",no
I'm glad I was able to raise my kids n a time when my educated mothering decisions for my family were not vilified. #nonvaxxerhere #SemST,no
"I am #NotAFeminist b/c human rights are for all humans, not just half of them.   #antifeminism #antifeminist #SemST",no
if women didn't have double standards then they would have no standards. #MagicMikeXXL #YesAllWomen #SemST,no
Feminism is built on hatred. Nothing to do with equality or any other humanitarian grounds #Don'tMancriminate #SemST,no
"Their other complaints are just fake shit they made up, this on the other hand is amazingly controlling and entitled 2/ #SemST",no
A vote by a woman is a wasted vote @user @user #SemST,no
"IF FEMINISTS WERE HONEST   ""I know men don't have the right kind of thoughts.""   #GamerGate #SemST",no
"@user @user It's a sexist, misandrist whine-fest drenched in victimhood. #SemST",no
"I have seen feminists disagree by saying ""shut up."" Aside from simple manners, this treatment of others is befuddling. ~ @user #SemST",no
@user @user lmao at the fact you use a bunch of airbrushed fake ass celebrities  #SemST,no
"@user @user @user @user Mind your own business, cunt.     Did the batteries in your BOB die? #SemST",no
"IF FEMINISTS WERE HONEST ""Be careful, don't say 3rd world women suffer more or I will say you are a rapist"" #GamerGate #SemST",no
Why is it bad for the Garrick Club to be men only but not bad for my gym to have a women only room? #Hypocrites #SemST,no
"Why are we all afraid to say the f-word? By f-word, I mean, feminist. It's not a bad word, people! #SemST",no
"RULES TO LIVE BY  Seek logic in things, even if it looks like a waste of time, including feminism.   #GamerGate #SemST",no
All the feminist block me because I speak true. #SemST,no
@user i'm advocating men to stop loving women. Just have sex with them . #everydaysexism #SemST,no
"The mentality of #GamerGate is,   ""HEY! OUR Feminists are suuuuper stable! BTW don't agitate them with any criticism""  #SemST",no
@user nah bitch I'm a fucking savage obviously . You just gonna suck dick and make sandwiches for some man who beats you daily #SemST,no
to all the girls who ' always wear their invisible crown '  I 'always carry a gun '  #Lionesses #SemST,no
"DEAR LYING FEMINIST JOURNALISTS  If candy crush saga is ""hard core gaming"" then masturbation is marriage.  #GamerGate #SemST",no
"I guess what I am begging for at this point, is like, some really sexist views.. I know they are out there#FeministsAreUgly #SemST",no
"With or without someone by my side, I'm gonna achieve all the goals I have set. #strongwomen #Goals #SemST",no
So you want equality in the work place between men and woman but you won't take the trash out..? Makes sense #SemST,no
"For all y'all who only pay attention to men's sports, something fairly important is happening now with USA women's soccer #SemST",no
"@user you realise that you have just painted ""all"" men with the same brush. So ""wilfully ignorant"" could describe you! #fail #SemST",no
"@user psst, it can't get anymore equal so....now it is a joke!  #SpankAFeminist  #dontmancriminate  #feminist #SemST",no
Sexism is power plus prejudice? So Anita is sexist by her own definition because of her new title in time #Anitasarkeesian #SemST,no
@user @user Bc feminists know everything about being a man. #SpankAFeminist #gamergate #SemST,no
This #MaritalRape law if misused dont give any scope to men to prove their innocence.Even honest men can be trapped & slaughtered. #SemST,no
Women in STEM is imaginary motivation with low conversion numbers. A waste of money on natural quitters.  #GamerGate  #SemST,no
Feminism is Radical Islam painted in pink.   #GamerGate #SemST,no
In reading the #BeingFemale tweets I realized how fortunate I am to be able to rent and live in an apartment alone. #rights #fight #SemST,no
"@user @user so labeling womne? OMG SEXISM! labeling men? well, most men are like that, so... #SemST",no
".@GloriaSteinem said, ""Women are not going to be equal outside the home until men are equal in it."" Do you agree? #antifeminism #SemST",no
RT @user Look for our latest indiegogo campaign coming out soon to help turn young girls into great leaders. #womensrights #SemST,yes
RT @user 'BAD BITCH' is not a compliment #SemST,yes
Feminism is not just about women; it's about letting all people lead fuller lives ~ @user #life #SemST,yes
when you get sexually harassed twice  #SemST,yes
I think if Australia had a female PM n female majority MPs #MarriageEquaility would be legal here now #auspol #SemST,yes
"@user Slut is a word made to degrade women, we shouldn't degrade anyone - it's their body's they can do what they like #SemST",yes
I shouldn't have to be holding a man's hand to be left alone on the street.  #catcalling #streetharassment #equality #SemST,yes
Downvoting my youtube videos is hateful and sexist! #gamergate #femfreq #radicalbytes #videogame #gaming #SemST,yes
"Im sorry if you going to be with me and call me ""you women"" like im a cadigory ill probably but boot out the door #SemST",yes
I dont need white privillaged men coming up to me telling me my beliefs and fashion are unacceptable #furry #Feminist #SemST,yes
you know what's ugly? can't going out with a short skirt without being judged #SemST,yes
What a wonderful interview with @user in @user Very refreshing feminist views #SemST,yes
I am really proud to be a @user and I want to thank @user for being such a powerful feminist #HeForShe #SemST,yes
I need feminism because broken idealogies need defending just as much as functioning ones. #cryingalready #DeathNote #SemST,yes
tired of anti-womanist respectability politics. we need a safe space for women can look like they're at the club at an interview #SemST,yes
Always a delight to see chest-drumming alpha males hiss and scuttle backwards up the wall when a feminist enters the room. #manly #SemST,yes
What is wrong with you people. Women with self respect should be coveted. Or have we been listening to too much Rush? #SemST,yes
We live in a world where you're either a bitch or a doormat #SemST,yes
Because all human beings are created equally by nature. #SemST,yes
Umrao Jaan Ada- a story of not just a life or prostitute but of poise and poesy.  #WOMANPOWER #SemST,yes
"Some guy just called me a gentleman for holding the door open for him. He then corrected himself & said ""I'm sorry, gentlewoman! #SemST",yes
Pussy Riot: A Punk Prayer  I highly suggest you watch it. Such an amazing documentary. #SemST,yes
Shhhh! @user can't you see @user is bragging? Even feminists have the right to be bitches... #GamerGate #SemST,yes
"don't let anyone else's perception of you define you or your beliefs, and don't feel you have to justify your own worth #SemST",yes
"Men that want ""credit"" from women for being feminists are not feminists at all.  They're just men wanting more privileges #vaw #p2 #SemST",yes
"@user @user how about ""Maura & Tucker in the morning"" #equality #seniority #SemST",yes
So you support unequal pricing based on gender @user  Don't you normally call that sexism?  #EqualPayDay #SemST,yes
@user Even though we all know which gender is superior. =) #SemST,yes
"@user its called sexual coercion, and it is the same as rape. #RapeCulture #SemST",yes
The cutting and mutilation of my and my daughters' genitals is an expression of my #SemST,yes
so i guess the new definition of ugly is believing in equal rights... LET ME BE UGLY THEN #SemST,yes
Kristen Stewart: 'Hollywood is disgustingly sexist' #kristenstewart #cloudsofsilsmaria #culture #women #SemST,yes
@user @user @user i don't ever need a man #YesAllWomen #SemST,yes
This feminist supports gender equality because some people believe a woman's value lies in her physical beauty. #SemST,yes
"#WeNeedFeminism because #NoMeansNo it doesnt mean yes, it doesnt mean try harder!  #YesAllWomen @user #RT #SemST",yes
Elizabeth Cady Stanton did not die so you could get upset about fuckbois that don't text back #SemST,yes
Watching #missrepresentation .. We must change our world. #womenrule #change #beauty #SemST,yes
#YesAllWomen should know how to protect herself. Which is why I carry a gun. #republicanvalues #SemST,yes
Misogynist abuser @user whining that feminists are blocking him. Let's make his day and all bock him. #YesAllWomen #SemST,yes
"#LikeAFeminist I think any woman who doesn't identify as a feminist has ""internalised misogyny #SemST",yes
"Eating a bagel by myself rocking out to ""Man! I Feel Like a Woman!"" #ponytail #freedom #SemST",yes
"After a gr8 day for US equality, I think of the girls who pose with @user setting female equality back 40yr #gaymarriage #SemST",yes
FINALLY A WOMEN RUNNING FOR PRESIDENT #SemST,yes
@user why does someone not create a female festival celebrating women?! Surely it's a no brainer! #art #music #history #SemST,yes
"my coworker called me gay because i didn't stare at these girls who came in, SORRY but i respect women and this is why i need #SemST",yes
YOU'RE A GIRL AND HAVE A SEX DRIVE!? YOU MUST BE A SLUT! #feminist #SemST,yes
Whether you label yourself a feminist or not I think it's important that we address equal rights.-Taylor Swift. #SemST,yes
"If we have equality women wouldn't be expected to submit to the ""traditions"" of marriage. #genderequality #SemST",yes
i wish people would understand that true feminists want equality for everyone (even men) not just girls . #SemST,yes
I love that girl @user on @user What the hell @user Way to diminish women's soccer #USWNT #SemST,yes
Wow @user  you are beautiful even make up free! #girlpower #SemST,yes
"People think because I'm a feminist I hate men. No I'm a feminist, I believe in equality for all. #EqualityForAll #SemST",yes
I guess wanting and trying to make this world a better place for everyone makes me ugly. #feminist #SemST,yes
I am obsessed with becoming a woman comfortable in her skin.  Sandra Cisneros #latinx #woc #SemST,yes
@user @user @user It should be considered a hate crime if someone makes a threat against a woman. #SemST,yes
Men want women to take their name in marriage for male pride. Because female pride doesn't matter. #genderequality #SemST,yes
@user  Why is it called HIStory and not HERstory ?!   #SemST,yes
"Me (in jest): It's a man's world, y'know. Kaitlyn: I'll blow up the world then.  #SemST",yes
"@user This lady on yt is right, Radical feminist have the loudest voices while normal,logical feminist are being outspoken. #SemST",yes
stop with the male animators we want female animators  #SemST,yes
@user -- give us a follow back.   #feminist #SemST,yes
"RT @user Do you know what women should stop wearing after age 30? Nothing. Women can wear whatever they want, no matter how old. #SemST",yes
To men who make contact with women thinking they are owed a response #patriarchy #SemST,yes
"Goldstein is the #SanFrancisco City Archivist, she asks ""Where are the women in the history of our city?"" #alaac15 #archives #SemST",yes
"#LikeAFeminist if you don't identify as a feminist, clearly you don't love yourself sweetie. #SemST",yes
im a strong independent black woman who don't need no daddy #lol #girlpower #SemST,yes
"One time I said girls don't like being called sluts to a guy and he said ""you can't speak for everyone #SemST",yes
I NEED FEMINISM BECAUSE- A man in a room full of women is ecstatic. A woman in a room full of men is terrified. #SemST,yes
Thought that goes through my mind on a regular basis: would you have said that to me if I was a man? #SemST,yes
I wonder when my feminism top is gonna arrive.. I need a bit of happiness with the stress of studying #collegelife #SemST,yes
"For Us, By Us: These Apps Are What Happens When Girls #HackForGirlsRights via @user #girlsintechht.../buff.ly/1HHhM18 #SemST",yes
@user what's so wrong with getting dick? How come when guys do it they're praised for it? YOU SEXIST #SemST,yes
Women are superior to men in every aspect #feminist #SemST,yes
Women's rights are #humanrights! Join the #CPDvoices twitter rally at 3pm ET if you agree! #CPD48 #SemST,yes
"Well maybe if more men learned to take ""no"" as an answer, women wouldn't have to say as much #fnm231 #SemST",yes
@user @user why not she's clearly a part of the squad females can't be with guys without being looked at as a hoe #SemST,yes
Last week a man made a U turn and drove the wrong way on a one way street to tell me about my body.  #catcalling #streetharassment #SemST,yes
I just yelled at my boyfriend for trying to let me win for Mortal Kombat X. #SemST,yes
"If you claim nor to be a feminist, you either don't understand what feminism is, or you are a huge societal problem. #SemST",yes
@user ARE YOU SAYING ALL GIRLS ARE SENSITIVE BECAUSE OF GENDER ROLES? YOU SEXIST SWINE #SemST,yes
A woman is not a sex object. She's a person. #truth #wisdom #womensrights #media #life #humanity #love #society #SemST,yes
"This always infuriates me. If I was male would I be asked these questions? would I be stereotyped as a 'bitch', 'cold hearted' or #SemST",yes
#WeNeedFeminism because #YesAllWomen simply do not get the same level of respect that I get as a man. #HeForShe #SemST,yes
RT @user Wonder what it'd be like to wear a dress and NOT be sexually harassed for it.  #YesAllWomen #SemST,yes
@user  @user @user guy from 'beach body ready' advert being interviewed.Conclusion=arrogant male chauvinist idiot #SemST,yes
RT @user I don't want to choose between having a family or having a career #SemST,yes
Staying well informed on sexual violence in the news is important yet often leaves me ranting at screen. #rapeculture #SemST,yes
I brace myself for the onslaught anytime I walk by any man on the street.  #catcalling #streetharassment #equality #sexism #SemST,yes
I think it's okay for a woman to take a mans name if she wants to. #genderequality #SemST,yes
Done with crime shows making rape about the father instead of the victim #SemST,yes
"@user @user why is men in front of women, you misogynistic pig #SemST",yes
Congratulations to America for overcoming 1 battle for #equality. Now let's have women&all races treated equally #AllLivesMatter #SemST,yes
"#SingleBecause I refuse to be man's 'other' and bcs I want to be my full self, bcs I want a feminist man, who's a man's man. #SemST",yes
Just read a rather good article on females and their perceived/imposed limits throughout the education system and the work place #SemST,yes
.@Awyee707 I respect your truck-suck. Why do you not respect girls' innate or chosen doll-love? #SemST,yes
and when men can only empathize if they picture their daughter going through the same thing. #SemST,yes
